日期,收盘,开盘,高,低,交易量,涨跌幅
2022/12/6,"4,161.21","4,120.38","4,279.14","4,116.88",,-1.82%
2022/12/7,"4,004.31","4,153.90","4,316.84","3,990.76",,-3.77%
2022/12/8,"4,270.21","4,067.40","4,286.20","4,067.40",,6.64%
2022/12/9,"4,369.53","4,279.14","4,390.86","4,224.38",,2.33%
2022/12/12,"4,192.67","4,258.59","4,307.60","4,156.20",,-4.05%
2022/12/13,"4,223.20","4,167.70","4,279.56","4,160.17",,0.73%
2022/12/14,"4,237.66","4,269.27","4,289.49","4,162.17",,0.34%
2022/12/15,"4,136.42","4,225.64","4,235.97","4,118.62",,-2.39%
2022/12/16,"4,149.22","4,123.38","4,210.57","4,048.50",,0.31%
2022/12/19,"4,125.06","4,170.91","4,283.35","4,099.94",,-0.58%
2022/12/20,"3,996.36","4,057.24","4,078.48","3,945.61",,-3.12%
2022/12/21,"4,024.84","4,017.03","4,048.39","3,981.93",,0.71%
2022/12/22,"4,210.53","4,134.12","4,235.63","4,120.16",,4.61%
2022/12/23,"4,124.33","4,113.64","4,197.50","4,105.37",,-2.05%
2022/12/28,"4,212.44","4,165.23","4,263.34","4,165.23",,2.14%
2022/12/29,"4,107.43","4,119.40","4,158.15","4,074.33",,-2.49%
2022/12/30,"4,128.79","4,203.15","4,211.30","4,122.14",,0.52%
2023/1/3,"4,233.37","4,081.29","4,246.03","4,018.85",,2.53%
2023/1/4,"4,427.17","4,288.39","4,427.17","4,255.29",,4.58%
2023/1/5,"4,494.22","4,565.78","4,601.00","4,460.83",,1.51%
2023/1/6,"4,431.12","4,552.38","4,553.32","4,395.15",,-1.40%
2023/1/9,"4,570.72","4,497.42","4,583.81","4,468.35",,3.15%
2023/1/10,"4,558.58","4,545.12","4,574.07","4,491.58",,-0.27%
2023/1/11,"4,547.12","4,588.27","4,642.08","4,517.94",,-0.25%
2023/1/12,"4,487.07","4,574.46","4,598.36","4,420.88",,-1.32%
2023/1/13,"4,554.78","4,492.79","4,564.11","4,448.52",,1.51%
2023/1/16,"4,506.72","4,577.34","4,589.18","4,456.44",,-1.06%
2023/1/17,"4,500.54","4,493.50","4,567.33","4,444.64",,-0.14%
2023/1/18,"4,524.67","4,477.82","4,537.48","4,432.79",,0.54%
2023/1/19,"4,449.91","4,444.74","4,490.92","4,413.42",,-1.65%
2023/1/20,"4,568.79","4,487.51","4,577.66","4,485.33",,2.67%
2023/1/26,"4,763.61","4,662.35","4,763.61","4,659.24",,4.26%
2023/1/27,"4,813.23","4,786.67","4,825.59","4,762.27",,1.04%
2023/1/30,"4,580.22","4,774.34","4,784.45","4,557.74",,-4.84%
2023/1/31,"4,542.58","4,614.81","4,646.59","4,471.37",,-0.82%
2023/2/1,"4,695.70","4,572.90","4,695.70","4,530.68",,3.37%
2023/2/2,"4,696.55","4,763.32","4,804.85","4,687.52",,0.02%
2023/2/3,"4,634.19","4,654.74","4,694.24","4,584.69",,-1.33%
2023/2/6,"4,464.82","4,515.83","4,533.55","4,433.92",,-3.65%
2023/2/7,"4,516.31","4,485.97","4,578.67","4,478.58",,1.15%
2023/2/8,"4,431.58","4,496.99","4,530.58","4,409.08",,-1.88%
2023/2/9,"4,571.71","4,386.78","4,575.11","4,379.17",,3.16%
2023/2/10,"4,362.22","4,509.61","4,527.40","4,353.31",,-4.58%
2023/2/13,"4,374.90","4,287.53","4,395.22","4,265.21",,0.29%
2023/2/14,"4,330.60","4,395.85","4,397.43","4,327.60",,-1.01%
2023/2/15,"4,288.75","4,342.08","4,356.18","4,246.88",,-0.97%
2023/2/16,"4,367.10","4,328.19","4,474.15","4,319.61",,1.83%
2023/2/17,"4,257.63","4,359.49","4,403.88","4,254.33",,-2.51%
2023/2/20,"4,311.61","4,248.18","4,342.52","4,224.14",,1.27%
2023/2/21,"4,158.04","4,305.53","4,311.12","4,151.73",,-3.56%
2023/2/22,"4,100.58","4,116.53","4,162.04","4,072.38",,-1.38%
2023/2/23,"4,149.12","4,090.38","4,197.92","4,079.31",,1.18%
2023/2/24,"4,010.66","4,092.76","4,116.15","4,009.57",,-3.34%
2023/2/27,"3,989.83","3,962.54","4,043.42","3,947.39",,-0.52%
2023/2/28,"3,925.06","4,001.54","4,033.59","3,906.80",,-1.62%
2023/3/1,"4,185.62","3,939.23","4,207.14","3,939.23",,6.64%
2023/3/2,"4,126.31","4,102.27","4,152.55","4,097.52",,-1.42%
2023/3/3,"4,211.31","4,232.78","4,254.13","4,156.67",,2.06%
2023/3/6,"4,177.25","4,188.75","4,234.54","4,140.99",,-0.81%
2023/3/7,"4,122.60","4,175.43","4,253.97","4,080.41",,-1.31%
2023/3/8,"3,989.28","4,042.62","4,042.62","3,954.04",,-3.23%
2023/3/9,"3,930.94","3,988.32","4,007.13","3,930.94",,-1.46%
2023/3/10,"3,782.22","3,819.32","3,840.06","3,754.31",,-3.78%
2023/3/13,"3,891.48","3,832.17","3,958.69","3,828.27",,2.89%
2023/3/14,"3,790.62","3,871.84","3,913.14","3,765.19",,-2.59%
2023/3/15,"3,866.26","3,876.08","3,939.65","3,839.55",,2.00%
2023/3/16,"3,811.81","3,804.69","3,896.20","3,785.73",,-1.41%
2023/3/17,"3,979.80","3,904.43","3,991.28","3,879.63",,4.41%
2023/3/20,"3,870.27","3,965.79","3,973.83","3,821.51",,-2.75%
2023/3/21,"3,965.17","3,911.79","3,980.55","3,870.78",,2.45%
2023/3/22,"4,009.13","4,012.63","4,072.60","3,992.78",,1.11%
2023/3/23,"4,198.99","4,010.85","4,202.77","3,990.55",,4.74%
2023/3/24,"4,224.85","4,182.93","4,293.35","4,171.28",,0.62%
2023/3/27,"4,105.69","4,209.71","4,209.71","4,081.00",,-2.82%
2023/3/28,"4,144.12","4,136.67","4,176.55","4,089.92",,0.94%
2023/3/29,"4,246.35","4,316.60","4,341.13","4,232.35",,2.47%
2023/3/30,"4,270.32","4,278.02","4,310.61","4,198.73",,0.56%
2023/3/31,"4,303.71","4,356.89","4,360.77","4,278.04",,0.78%
2023/4/3,"4,302.52","4,279.53","4,314.80","4,233.85",,-0.03%
2023/4/4,"4,233.42","4,278.80","4,278.80","4,185.52",,-1.61%
2023/4/6,"4,237.63","4,168.31","4,241.30","4,157.12",,0.10%
2023/4/11,"4,248.14","4,276.91","4,309.98","4,178.29",,0.25%
2023/4/12,"4,166.77","4,240.20","4,247.83","4,143.10",,-1.92%
2023/4/13,"4,159.85","4,075.12","4,159.85","4,054.23",,-0.17%
2023/4/14,"4,164.03","4,170.78","4,196.16","4,114.62",,0.10%
2023/4/17,"4,254.01","4,138.50","4,281.95","4,124.24",,2.16%
2023/4/18,"4,202.67","4,228.41","4,242.10","4,180.76",,-1.21%
2023/4/19,"4,102.02","4,202.32","4,202.32","4,086.07",,-2.39%
2023/4/20,"4,098.35","4,098.37","4,120.57","4,081.62",,-0.09%
2023/4/21,"3,969.94","4,070.64","4,079.60","3,944.45",,-3.13%
2023/4/24,"3,961.17","3,972.71","4,008.20","3,901.52",,-0.22%
2023/4/25,"3,824.09","3,939.09","3,939.09","3,785.22",,-3.46%
2023/4/26,"3,872.01","3,797.36","3,922.77","3,795.37",,1.25%
2023/4/27,"3,861.98","3,850.03","3,869.82","3,820.18",,-0.26%
2023/4/28,"3,901.52","3,887.97","3,957.65","3,884.58",,1.02%
2023/5/2,"3,898.59","3,968.87","4,016.54","3,863.86",,-0.08%
2023/5/3,"3,835.06","3,837.92","3,851.45","3,785.00",,-1.63%
2023/5/4,"3,856.00","3,851.72","3,895.46","3,827.63",,0.55%
2023/5/5,"3,895.53","3,910.71","3,948.28","3,883.20",,1.03%
2023/5/8,"3,914.34","3,908.80","3,943.58","3,885.24",,0.48%
2023/5/9,"3,798.70","3,916.91","3,916.91","3,790.57",,-2.95%
2023/5/10,"3,811.66","3,805.60","3,829.21","3,760.57",,0.34%
2023/5/11,"3,862.85","3,868.90","3,886.91","3,801.67",,1.34%
2023/5/12,"3,874.11","3,928.93","3,933.05","3,859.85",,0.29%
2023/5/15,"3,925.50","3,847.93","3,955.58","3,829.09",,1.33%
2023/5/16,"3,958.25","3,990.85","3,993.05","3,935.16",,0.83%
2023/5/17,"3,870.09","3,975.20","3,977.27","3,859.15",,-2.23%
2023/5/18,"3,917.09","3,911.70","3,957.68","3,896.60",,1.21%
2023/5/19,"3,821.73","3,868.30","3,872.17","3,810.10",,-2.43%
2023/5/22,"3,903.58","3,836.60","3,942.63","3,821.81",,2.14%
2023/5/23,"3,852.45","3,924.48","3,947.79","3,840.69",,-1.31%
2023/5/24,"3,775.93","3,813.79","3,827.51","3,762.13",,-1.99%
2023/5/25,"3,691.16","3,747.29","3,768.22","3,651.21",,-2.25%
2023/5/29,"3,647.26","3,735.81","3,751.16","3,639.90",,-1.19%
2023/5/30,"3,702.13","3,667.76","3,709.86","3,621.72",,1.50%
2023/5/31,"3,626.73","3,656.46","3,656.46","3,563.99",,-2.04%
2023/6/1,"3,630.87","3,617.57","3,723.34","3,611.29",,0.11%
2023/6/2,"3,824.28","3,727.17","3,843.89","3,724.82",,5.33%
2023/6/5,"3,840.77","3,814.52","3,852.59","3,785.55",,0.43%
2023/6/6,"3,834.34","3,847.50","3,908.98","3,810.80",,-0.17%
2023/6/7,"3,921.02","3,923.57","3,946.97","3,892.05",,2.26%
2023/6/8,"3,894.30","3,907.60","3,914.13","3,850.49",,-0.68%
2023/6/9,"3,934.22","3,915.95","3,949.71","3,865.57",,1.03%
2023/6/12,"3,944.67","3,949.34","3,957.61","3,895.71",,0.27%
2023/6/13,"4,038.20","3,943.79","4,059.79","3,937.85",,2.37%
2023/6/14,"4,052.69","4,058.42","4,117.16","4,033.76",,0.36%
2023/6/15,"4,198.32","4,128.66","4,199.19","4,104.38",,3.59%
2023/6/16,"4,233.49","4,218.90","4,271.28","4,182.73",,0.84%
2023/6/19,"4,178.25","4,205.11","4,220.51","4,110.64",,-1.30%
2023/6/20,"4,075.17","4,168.84","4,175.88","4,050.50",,-2.47%
2023/6/21,"3,961.58","3,986.52","4,016.67","3,950.66",,-2.79%
2023/6/23,"3,879.33","3,944.81","3,944.81","3,847.03",,-2.08%
2023/6/26,"3,872.61","3,864.16","3,922.10","3,849.90",,-0.17%
2023/6/27,"3,972.17","3,889.34","3,992.84","3,886.63",,2.57%
2023/6/28,"4,001.97","3,967.29","4,019.51","3,918.97",,0.75%
2023/6/29,"3,933.44","3,995.81","4,000.01","3,901.49",,-1.71%
2023/6/30,"3,911.31","3,920.82","3,946.53","3,888.11",,-0.56%
2023/7/3,"4,054.35","3,942.62","4,072.98","3,942.62",,3.66%
2023/7/4,"4,074.42","4,037.24","4,096.53","4,014.25",,0.50%
2023/7/5,"4,016.53","4,064.18","4,088.44","3,998.08",,-1.42%
2023/7/6,"3,948.82","3,977.15","4,050.70","3,908.62",,-1.69%
2023/7/7,"3,901.21","3,915.60","3,950.35","3,851.82",,-1.21%
2023/7/10,"3,945.11","4,004.99","4,025.53","3,919.03",,1.13%
2023/7/11,"4,003.05","4,011.82","4,045.41","3,975.21",,1.47%
2023/7/12,"4,081.37","4,048.73","4,115.45","4,035.77",,1.96%
2023/7/13,"4,237.09","4,183.47","4,239.84","4,176.03",,3.82%
2023/7/14,"4,228.71","4,280.46","4,280.46","4,200.67",,-0.20%
2023/7/18,"4,129.29","4,202.40","4,202.40","4,119.49",,-2.35%
2023/7/19,"4,114.97","4,064.70","4,130.27","4,023.90",,-0.35%
2023/7/20,"4,063.74","4,132.32","4,175.40","4,051.03",,-1.24%
2023/7/21,"4,104.36","4,068.09","4,143.41","4,047.31",,1.00%
2023/7/24,"4,015.08","4,041.43","4,089.98","3,989.34",,-2.18%
2023/7/25,"4,257.58","4,191.53","4,263.82","4,169.77",,6.04%
2023/7/26,"4,218.83","4,212.77","4,230.06","4,180.19",,-0.91%
2023/7/27,"4,341.19","4,296.23","4,357.52","4,287.40",,2.90%
2023/7/28,"4,466.57","4,278.65","4,481.41","4,272.16",,2.89%
2023/7/31,"4,549.95","4,625.61","4,688.69","4,530.48",,1.87%
2023/8/1,"4,538.10","4,599.84","4,661.38","4,505.26",,-0.26%
2023/8/2,"4,388.77","4,508.85","4,540.52","4,366.14",,-3.29%
2023/8/3,"4,406.44","4,383.01","4,459.37","4,367.74",,0.40%
2023/8/4,"4,497.31","4,511.22","4,556.96","4,444.18",,2.06%
2023/8/7,"4,499.43","4,459.16","4,509.89","4,413.77",,0.05%
2023/8/8,"4,374.20","4,414.35","4,438.93","4,361.44",,-2.78%
2023/8/9,"4,373.71","4,310.59","4,383.13","4,302.39",,-0.01%
2023/8/10,"4,378.04","4,337.68","4,392.20","4,297.86",,0.10%
2023/8/11,"4,273.19","4,386.43","4,386.43","4,261.65",,-2.39%
2023/8/14,"4,208.43","4,157.98","4,215.03","4,123.46",,-1.52%
2023/8/15,"4,179.13","4,170.09","4,229.11","4,156.42",,-0.70%
2023/8/16,"4,126.13","4,126.57","4,180.19","4,114.25",,-1.27%
2023/8/17,"4,158.28","4,049.27","4,189.46","4,023.75",,0.78%
2023/8/18,"4,007.39","4,110.85","4,135.90","4,002.09",,-3.63%
2023/8/21,"3,923.16","3,951.17","4,014.00","3,911.65",,-2.10%
2023/8/22,"4,000.92","3,956.41","4,049.86","3,910.30",,1.98%
2023/8/23,"4,008.86","3,989.86","4,049.09","3,950.67",,0.20%
2023/8/24,"4,158.02","4,057.07","4,175.26","4,046.99",,3.72%
2023/8/25,"4,058.95","4,087.11","4,109.40","4,054.98",,-2.38%
2023/8/28,"4,127.54","4,257.21","4,268.26","4,118.57",,1.69%
2023/8/29,"4,234.43","4,170.47","4,254.26","4,153.13",,2.59%
2023/8/30,"4,195.41","4,299.73","4,315.59","4,175.17",,-0.92%
2023/8/31,"4,179.49","4,240.07","4,269.67","4,154.95",,-0.38%
2023/9/4,"4,305.02","4,257.60","4,309.87","4,236.96",,3.00%
2023/9/5,"4,193.45","4,286.28","4,286.28","4,184.72",,-2.59%
2023/9/6,"4,176.84","4,167.77","4,187.30","4,116.76",,-0.40%
2023/9/7,"4,091.65","4,179.95","4,179.95","4,082.29",,-2.04%
2023/9/11,"4,083.14","3,997.62","4,107.09","3,983.93",,-0.21%
2023/9/12,"4,063.96","4,058.24","4,111.48","4,031.35",,-0.47%
2023/9/13,"4,041.19","4,082.26","4,093.64","4,024.17",,-0.56%
2023/9/14,"4,059.15","4,065.08","4,089.68","4,028.42",,0.44%
2023/9/15,"4,077.91","4,081.47","4,128.48","4,028.75",,0.46%
2023/9/18,"3,987.35","4,040.57","4,062.41","3,987.35",,-2.22%
2023/9/19,"3,984.79","3,993.65","3,999.45","3,942.28",,-0.06%
2023/9/20,"3,921.83","3,963.66","3,966.01","3,903.63",,-1.58%
2023/9/21,"3,849.27","3,887.64","3,893.75","3,827.18",,-1.85%
2023/9/22,"3,991.33","3,821.31","3,997.33","3,821.31",,3.69%
2023/9/25,"3,882.90","3,976.02","3,976.02","3,873.99",,-2.72%
2023/9/26,"3,817.27","3,866.42","3,878.96","3,794.21",,-1.69%
2023/9/27,"3,833.87","3,823.81","3,884.18","3,821.12",,0.43%
2023/9/28,"3,778.12","3,831.32","3,845.06","3,760.13",,-1.45%
2023/9/29,"3,920.59","3,821.55","3,954.89","3,811.56",,3.77%
2023/10/3,"3,817.52","3,858.66","3,858.66","3,788.63",,-2.63%
2023/10/4,"3,752.42","3,796.17","3,796.84","3,732.33",,-1.71%
2023/10/5,"3,757.82","3,784.72","3,806.80","3,751.99",,0.14%
2023/10/6,"3,816.15","3,795.16","3,848.75","3,791.78",,1.55%
2023/10/9,"3,825.48","3,807.06","3,859.85","3,799.79",,0.24%
2023/10/10,"3,874.67","3,864.33","3,936.80","3,864.33",,1.29%
2023/10/11,"3,952.50","3,960.67","3,985.20","3,935.80",,2.01%
2023/10/12,"4,019.05","4,038.54","4,038.54","4,005.26",,1.68%
2023/10/13,"3,879.84","3,908.83","3,938.42","3,870.11",,-3.46%
2023/10/16,"3,811.68","3,875.47","3,887.14","3,794.04",,-1.76%
2023/10/17,"3,836.05","3,855.48","3,856.36","3,808.43",,0.64%
2023/10/18,"3,771.92","3,818.85","3,821.98","3,766.63",,-1.67%
2023/10/19,"3,700.15","3,709.98","3,731.52","3,692.22",,-1.90%
2023/10/20,"3,662.15","3,667.30","3,710.06","3,658.92",,-1.03%
2023/10/24,"3,622.86","3,660.80","3,674.46","3,586.50",,-1.07%
2023/10/25,"3,700.94","3,786.83","3,802.39","3,671.09",,2.16%
2023/10/26,"3,712.55","3,699.67","3,738.98","3,665.31",,0.31%
2023/10/27,"3,806.10","3,739.81","3,830.38","3,722.65",,2.52%
2023/10/30,"3,854.31","3,763.20","3,854.31","3,763.20",,1.27%
2023/10/31,"3,759.16","3,829.23","3,829.23","3,746.81",,-2.47%
2023/11/1,"3,752.37","3,762.02","3,780.15","3,711.60",,-0.18%
2023/11/2,"3,813.42","3,813.20","3,878.05","3,793.55",,1.63%
2023/11/3,"3,937.37","3,865.86","3,949.75","3,839.98",,3.25%
2023/11/6,"4,098.58","4,025.88","4,109.63","4,025.88",,4.09%
2023/11/7,"4,055.84","4,052.97","4,098.76","4,033.41",,-1.04%
2023/11/8,"4,020.84","4,045.74","4,091.47","4,006.29",,-0.86%
2023/11/9,"4,024.24","4,037.74","4,075.03","4,004.71",,0.08%
2023/11/10,"3,892.44","3,944.23","3,953.45","3,885.93",,-3.28%
2023/11/13,"3,981.27","3,915.74","3,989.76","3,894.84",,2.28%
2023/11/14,"3,951.75","4,004.87","4,010.06","3,935.25",,-0.74%
2023/11/15,"4,125.87","4,078.78","4,125.87","4,036.39",,4.41%
2023/11/16,"4,049.72","4,169.70","4,169.70","4,009.64",,-1.85%
2023/11/17,"3,980.15","3,983.68","4,015.45","3,951.92",,-1.72%
2023/11/20,"4,077.58","4,030.11","4,083.03","3,999.51",,2.45%
2023/11/21,"4,037.07","4,137.24","4,157.51","4,019.44",,-0.99%
2023/11/22,"4,029.82","4,034.47","4,071.31","4,006.62",,-0.18%
2023/11/23,"4,117.12","4,038.24","4,122.38","4,021.16",,2.17%
2023/11/24,"4,024.83","4,085.35","4,085.35","4,018.41",,-2.24%
2023/11/27,"4,031.66","4,063.69","4,063.69","3,972.03",,0.17%
2023/11/28,"4,000.42","4,035.51","4,045.47","3,978.14",,-0.77%
2023/11/29,"3,910.24","4,004.96","4,004.96","3,884.03",,-2.25%
2023/11/30,"3,899.64","3,904.16","3,914.62","3,850.30",,-0.27%
2023/12/1,"3,830.92","3,885.26","3,886.03","3,818.94",,-1.76%
2023/12/4,"3,759.72","3,842.68","3,842.68","3,745.60",,-1.86%
2023/12/5,"3,682.67","3,744.05","3,744.05","3,647.42",,-2.05%
2023/12/6,"3,747.58","3,691.07","3,777.56","3,668.18",,1.76%
2023/12/7,"3,720.21","3,719.76","3,732.69","3,671.15",,-0.73%
2023/12/8,"3,705.93","3,720.06","3,751.81","3,674.49",,-0.38%
2023/12/11,"3,666.51","3,657.29","3,690.17","3,603.52",,-1.06%
2023/12/12,"3,730.25","3,686.25","3,746.68","3,666.16",,1.74%
2023/12/13,"3,686.21","3,703.49","3,711.11","3,658.31",,-1.18%
2023/12/14,"3,698.57","3,733.04","3,771.40","3,673.40",,0.34%
2023/12/15,"3,780.69","3,750.26","3,841.38","3,749.11",,2.22%
2023/12/18,"3,730.66","3,748.42","3,763.03","3,711.69",,-1.32%
2023/12/19,"3,707.76","3,712.22","3,730.88","3,674.77",,-0.61%
2023/12/20,"3,726.50","3,758.24","3,768.85","3,713.04",,0.51%
2023/12/21,"3,710.22","3,679.13","3,722.15","3,662.72",,-0.44%
2023/12/22,"3,548.05","3,745.31","3,773.15","3,527.45",,-4.37%
2023/12/27,"3,639.76","3,641.18","3,651.68","3,597.56",,2.58%
2023/12/28,"3,763.90","3,647.17","3,800.25","3,640.94",,3.41%
2023/12/29,"3,764.29","3,778.02","3,792.22","3,725.30",,0.01%
2024/1/2,"3,714.77","3,803.44","3,808.23","3,694.21",,-1.32%
2024/1/3,"3,646.39","3,657.96","3,661.04","3,623.03",,-1.84%
2024/1/4,"3,654.94","3,665.15","3,666.42","3,616.47",,0.23%
2024/1/5,"3,592.33","3,627.15","3,662.20","3,572.28",,-1.71%
2024/1/8,"3,484.75","3,589.35","3,589.35","3,467.22",,-2.99%
2024/1/9,"3,454.50","3,496.62","3,539.58","3,451.77",,-0.87%
2024/1/10,"3,428.20","3,444.34","3,476.86","3,407.08",,-0.76%
2024/1/11,"3,503.02","3,434.42","3,540.57","3,428.99",,2.18%
2024/1/12,"3,470.64","3,476.86","3,530.24","3,454.61",,-0.92%
2024/1/15,"3,404.00","3,459.51","3,459.51","3,380.59",,-1.92%
2024/1/16,"3,325.93","3,369.60","3,413.37","3,310.17",,-2.29%
2024/1/17,"3,160.00","3,294.31","3,294.31","3,130.22",,-4.99%
2024/1/18,"3,176.08","3,167.40","3,201.15","3,123.27",,0.51%
2024/1/19,"3,129.92","3,171.01","3,209.88","3,101.61",,-1.45%
2024/1/22,"3,035.47","3,144.87","3,156.19","2,994.07",,-3.02%
2024/1/23,"3,147.81","3,062.22","3,192.83","3,047.04",,3.70%
2024/1/24,"3,281.16","3,235.10","3,303.72","3,150.10",,4.24%
2024/1/25,"3,310.69","3,282.02","3,324.36","3,220.02",,0.90%
2024/1/26,"3,186.49","3,284.66","3,284.66","3,175.16",,-3.75%
2024/1/29,"3,203.59","3,212.25","3,256.08","3,179.87",,0.54%
2024/1/30,"3,098.87","3,150.24","3,160.30","3,086.48",,-3.27%
2024/1/31,"3,005.80","3,090.45","3,106.50","2,984.90",,-3.00%
2024/2/1,"3,065.95","3,029.81","3,128.40","3,011.06",,2.00%
2024/2/2,"3,043.90","3,137.01","3,165.80","3,015.98",,-0.72%
2024/2/5,"3,038.84","2,990.29","3,095.43","2,987.68",,-0.17%
2024/2/6,"3,243.81","3,050.53","3,253.99","3,050.53",,6.75%
2024/2/7,"3,190.68","3,269.13","3,320.86","3,172.02",,-1.64%
2024/2/8,"3,168.55","3,179.11","3,223.17","3,148.38",,-0.69%
2024/2/9,"3,127.22","3,125.37","3,130.47","3,072.76",,-1.30%
2024/2/14,"3,197.87","3,074.87","3,205.66","3,052.62",,2.26%
2024/2/15,"3,223.10","3,184.07","3,239.70","3,156.14",,0.79%
2024/2/16,"3,342.73","3,231.28","3,357.50","3,205.51",,3.71%
2024/2/19,"3,253.09","3,320.13","3,320.13","3,236.95",,-2.68%
2024/2/20,"3,264.40","3,275.64","3,283.20","3,201.99",,0.35%
2024/2/21,"3,351.22","3,240.26","3,421.13","3,221.56",,2.66%
2024/2/22,"3,410.02","3,346.69","3,410.02","3,315.68",,1.75%
2024/2/23,"3,399.84","3,386.22","3,444.28","3,363.06",,-0.30%
2024/2/26,"3,393.29","3,381.35","3,425.81","3,374.36",,-0.19%
2024/2/27,"3,503.17","3,428.89","3,510.57","3,366.26",,3.24%
2024/2/28,"3,426.61","3,527.83","3,547.16","3,420.99",,-2.19%
2024/2/29,"3,431.30","3,390.88","3,468.73","3,390.88",,0.14%
2024/3/1,"3,488.13","3,396.36","3,496.17","3,387.27",,1.66%
2024/3/4,"3,474.77","3,491.32","3,503.62","3,433.14",,-0.38%
2024/3/5,"3,323.89","3,381.88","3,401.93","3,317.12",,-4.34%
2024/3/6,"3,412.57","3,320.58","3,454.29","3,320.58",,2.67%
2024/3/7,"3,359.34","3,428.32","3,449.74","3,323.52",,-1.56%
2024/3/8,"3,385.58","3,360.96","3,427.77","3,360.96",,0.78%
2024/3/11,"3,482.29","3,407.11","3,485.81","3,407.11",,2.86%
2024/3/12,"3,643.91","3,525.98","3,657.40","3,501.75",,4.64%
2024/3/13,"3,656.30","3,650.75","3,704.06","3,640.33",,0.34%
2024/3/14,"3,603.83","3,668.56","3,692.29","3,574.48",,-1.44%
2024/3/15,"3,549.84","3,534.14","3,550.19","3,487.71",,-1.50%
2024/3/18,"3,594.22","3,535.49","3,609.80","3,522.92",,1.25%
2024/3/19,"3,528.47","3,554.15","3,571.23","3,514.30",,-1.83%
2024/3/20,"3,551.42","3,538.65","3,569.97","3,493.75",,0.65%
2024/3/21,"3,582.90","3,609.64","3,647.01","3,572.37",,0.89%
2024/3/22,"3,455.88","3,527.30","3,531.71","3,424.00",,-3.55%
2024/3/25,"3,437.20","3,469.30","3,486.44","3,421.80",,-0.54%
2024/3/26,"3,471.49","3,468.62","3,499.15","3,428.88",,1.00%
2024/3/27,"3,393.43","3,437.61","3,443.88","3,380.95",,-2.25%
2024/3/28,"3,477.55","3,403.95","3,543.21","3,403.95",,2.48%
2024/4/2,"3,543.12","3,558.92","3,577.39","3,525.09",,1.89%
2024/4/3,"3,460.87","3,543.75","3,543.75","3,450.01",,-2.32%
2024/4/5,"3,450.89","3,464.55","3,476.47","3,381.03",,-0.29%
2024/4/8,"3,444.61","3,427.68","3,492.47","3,413.12",,-0.18%
2024/4/9,"3,478.24","3,461.42","3,510.58","3,454.19",,0.98%
2024/4/10,"3,552.01","3,514.39","3,587.29","3,511.17",,2.12%
2024/4/11,"3,538.39","3,480.30","3,553.46","3,480.30",,-0.38%
2024/4/12,"3,474.47","3,523.71","3,549.31","3,472.43",,-1.81%
2024/4/15,"3,442.49","3,408.05","3,452.60","3,392.27",,-0.92%
2024/4/16,"3,337.85","3,377.33","3,399.06","3,318.94",,-3.04%
2024/4/17,"3,340.22","3,340.71","3,374.51","3,306.29",,0.07%
2024/4/18,"3,356.82","3,333.75","3,391.45","3,301.86",,0.50%
2024/4/19,"3,278.06","3,308.77","3,308.77","3,233.76",,-2.35%
2024/4/22,"3,336.35","3,318.19","3,374.11","3,292.95",,1.78%
2024/4/23,"3,449.10","3,394.36","3,456.89","3,376.36",,3.38%
2024/4/24,"3,573.59","3,495.13","3,577.58","3,474.89",,3.61%
2024/4/25,"3,554.30","3,556.41","3,616.17","3,526.88",,-0.54%
2024/4/26,"3,718.27","3,568.44","3,738.18","3,568.44",,4.61%
2024/4/29,"3,713.32","3,728.66","3,805.88","3,706.18",,-0.13%
2024/4/30,"3,700.67","3,744.19","3,760.98","3,681.91",,-0.34%
2024/5/2,"3,865.48","3,700.23","3,870.24","3,683.62",,4.45%
2024/5/3,"3,971.29","4,009.96","4,023.43","3,922.86",,2.74%
2024/5/6,"4,007.78","3,982.25","4,021.69","3,952.86",,0.92%
2024/5/7,"3,922.54","4,002.76","4,005.32","3,909.93",,-2.13%
2024/5/8,"3,872.01","3,921.10","3,962.63","3,859.55",,-1.29%
2024/5/9,"3,947.41","3,874.44","3,955.97","3,868.67",,1.95%
2024/5/10,"3,962.32","3,975.75","4,002.66","3,899.83",,0.38%
2024/5/13,"4,018.69","3,925.19","4,031.09","3,906.36",,1.42%
2024/5/14,"4,041.45","4,072.89","4,111.56","4,038.68",,0.57%
2024/5/16,"4,072.15","4,091.59","4,097.82","4,024.42",,0.76%
2024/5/17,"4,112.59","4,135.36","4,162.51","4,073.61",,0.99%
2024/5/20,"4,135.38","4,124.36","4,155.87","4,111.51",,0.55%
2024/5/21,"3,980.63","4,079.11","4,087.81","3,963.82",,-3.74%
2024/5/22,"3,992.59","3,987.62","4,036.70","3,957.18",,0.30%
2024/5/23,"3,896.19","3,972.81","3,972.81","3,882.45",,-2.41%
2024/5/24,"3,799.47","3,865.17","3,890.37","3,780.16",,-2.48%
2024/5/27,"3,864.48","3,801.72","3,876.44","3,751.13",,1.71%
2024/5/28,"3,854.57","3,868.15","3,921.20","3,839.03",,-0.26%
2024/5/29,"3,765.24","3,821.11","3,823.96","3,747.54",,-2.32%
2024/5/30,"3,752.76","3,752.11","3,809.28","3,735.63",,-0.33%
2024/5/31,"3,690.76","3,814.42","3,847.12","3,684.85",,-1.65%
